Partida,Barruko kodea,Deskribapena,Urtea,Hasierako aurr.,Onart. Oblig.
1 01.160.04.342.00 2017 (4389),4389,ELKARKIDETZA:KIROLDEGIA,2017,12310.0,11575.8
1 01.160.04.414.00 2017 (4391),4391,ELKARKIKETZA:INGURUNEAREN HOBEKUNTZA,2017,949.0,956.2
1 01.160.04.432.00 2017 (4392),4392,ELKARKIDETZA:TURISMOA,2017,1385.0,1394.4
1 01.160.04.912.00 2017 (4393),4393,ELKARKIDETZA: GOBERNU ORGANOAK,2017,1385.0,1394.4
1 01.160.04.920.00 2017 (4394),4394,ELKARKIDETZA:ADMINISTRAZIO OROKORRA,2017,8139.0,8195.32
1 01.160.04.920.10 2017 (4395),4395,ELKARKIDETZA:PERTSONALA,2017,2272.0,2287.6
1 01.160.04.920.11 2017 (4396),4396,ELKARKIDETZA:SEGUR.ETA OSASUNA,2017,1385.0,1394.4
1 01.160.04.920.20 2017 (4397),4397,ELKARKIDETZA:INFORMATIKA,2017,1385.0,1394.4
1 01.160.04.920.30 2017 (4398),4398,ELKARKIDETZA:ARTXIBOA,2017,1696.0,1707.72
1 01.160.04.929.10 2017 (4399),4399,ELKARKIDETZA:BAKE EPAITEGIA,2017,473.0,364.28
1 01.160.04.931.00 2017 (4400),4400,ELKARKIDETZA:ADMINISTRAZIO EKONOMIKOA,2017,3968.0,3995.32
1 01.160.04.932.00 2017 (4401),4401,ELKARKIDETZA:BILKETA,2017,4544.0,4575.2
1 01.160.04.933.00 2017 (4402),4402,ELKARKIDETZA:ONDAREA ETA KONTRATAZIOA,2017,1136.0,2363.6
1 02.160.06.920.10 2017 (5160),5160,ASISTENTZIA MEDIKU-FARMAZEUTIKOA,2017,5500.0,4595.0
1 02.161.03.920.10 2017 (5161),5161,ERRETIRO AURRERATUEN KALTE-ORDAINAK,2017,60000.0,49162.7
1 02.162.01.335.30 2017 (4413),4413,LANGILEAK EUSKALDUNTZEKO POLTSA,2017,3000.0,3336.85
1 02.162.01.920.10 2017 (4414),4414,LANGILEEN PRESTAKUNTZAKO GASTUAK,2017,10000.0,4313.2
1 02.162.05.920.10 2017 (4416),4416,BIZITZA ETA ISTRIPU ASEGURUA.PERTSONALA,2017,41000.0,40518.83
1 02.201.01.912.00 2017 (5544),5544,ALOKAIRUA-ELIKAGAIEN BANKUA,2017,0.0,4356.0
1 02.211.01.342.00 2017 (4417),4417,MANTENU OROKORRA.KIROLDEGIA,2017,80000.0,67816.37
1 02.211.01.342.01 2017 (4418),4418,MANTENU OROKORRA.KANPO IGERILEKUAK,2017,14000.0,16417.43
1 02.211.01.342.02 2017 (4419),4419,MANTENU OROKORRA.ZUBIPE ZELAIA,2017,6000.0,5248.33
1 02.211.01.342.03 2017 (4420),4420,MANTENU OROKORRA.LANDARE ZELAIA,2017,6000.0,30252.13
1 02.211.01.342.09 2017 (4421),4421,MANTENU OROKORRA.BESTE.KIROL INSTALAKUNT,2017,3000.0,4271.99
1 02.212.01.342.00 2017 (4422),4422,GIMNASIOKO MAKINA.KONPONKETA,2017,12500.0,14111.36
1 02.213.01.132.00 2017 (4423),4423,MANTENUA IBILGAILUA.UDALTZAINGOA,2017,12240.0,10460.38
1 02.215.01.920.20 2017 (4424),4424,MANTENUA.EKIPO INFORMATIKOA,2017,45000.0,41964.51
1 02.220.01.920.00 2017 (5162),5162,BULEGO-MATER.:ADMIN.OROKORRA,2017,30000.0,24383.85
1 02.221.04.132.00 2017 (4427),4427,ERREGAIA: UDALTZAINGOA,2017,9180.0,8653.82
1 02.221.05.920.10 2017 (4428),4428,LANGILEENTZAKO ARROPAK,2017,11000.0,11631.83
1 02.221.06.323.30 2017 (4429),4429,ELIKAGAIAK:HAUR-ESKOLA,2017,33000.0,36401.68
1 02.221.08.342.00 2017 (4430),4430,FARMAZI EKOIZKINAK: KIROLDEGIA,2017,500.0,300.99
1 02.221.13.342.00 2017 (4431),4431,IGERITEG.PRODUKT.BEREZIAK,2017,4000.0,2810.61
1 02.221.13.342.01 2017 (4432),4432,PRODUKT.BEREZ:IGERILEKUAK,2017,8000.0,6643.17
1 02.221.14.342.00 2017 (4433),4433,KIROL MATERIALA,2017,5000.0,2531.99
1 02.221.98.334.10 2017 (4435),4435,AUZO.HAUR TAIEL.MATERIALA,2017,1500.0,199.89
1 02.221.99.231.03 2017 (4436),4436,MATERIALA:GAZTERIA,2017,6000.0,6690.49
1 02.221.99.334.10 2017 (4437),4437,KULTURAKO TAILERRAKO MATERIALAK,2017,1500.0,1155.05
1 02.222.01.241.01 2017 (5163),5163,TELEFONIA.IKASTAROAK.LANBIDE,2017,100.0,134.44
1 02.222.01.323.10 2017 (5164),5164,TELEFONIA.IKASTETXEAK,2017,100.0,126.58
1 02.222.01.323.30 2017 (5165),5165,TELEFONIA.HAUR ESKOLA,2017,100.0,551.22
1 02.222.01.324.10 2017 (5166),5166,TELEFONIA.HLP IKASTAROAK,2017,100.0,867.4
1 02.222.01.326.01 2017 (5167),5167,KOMUNIKAZIO TELEFONIKOAK,2017,1000.0,423.31
1 02.222.01.326.03 2017 (5168),5168,TELEFONIA.HHI-EPA,2017,100.0,1290.06
1 02.222.01.333.00 2017 (5169),5169,TELEFONIA.KULTUR ETXEA,2017,100.0,884.45
1 02.222.01.335.10 2017 (5170),5170,KOMUNIKAZIO TELEFONIKOAK,2017,1000.0,201.13
1 02.222.01.342.00 2017 (5171),5171,KOMUNIKAZIO TELEFONIKOAK,2017,1000.0,349.19
1 02.222.01.342.01 2017 (5172),5172,KOMUNIKAZIO TELEFONIKOAK,2017,1000.0,0.0
1 02.222.01.920.00 2017 (4438),4438,KOMUNIKAZIO TELEFONIKOAK,2017,40400.0,52599.04
1 02.222.01.929.10 2017 (5173),5173,TELEFONIA.BAKE EPAITEGIA,2017,100.0,199.54
1 02.222.02.920.00 2017 (4439),4439,KOMUNIKAZIO POSTA BIDEZKOAK,2017,42000.0,43334.54
1 02.222.05.920.20 2017 (4440),4440,KOMUNIKAZIO INFORMATIKOAK,2017,145000.0,147978.77
1 02.224.01.933.00 2017 (4441),4441,ERAIKINEN ASEGURUA,2017,43000.0,40332.21
1 02.224.02.933.00 2017 (4442),4442,IBILGAILUEN ASEGURUA,2017,8500.0,7361.74
1 02.224.99.933.00 2017 (4443),4443,ERANTZUKIZUN ZIBILEKO ASEGURUA,2017,30000.0,26421.26
1 02.226.02.912.00 2017 (4444),4444,PROTOK.ETA ORDEZK.ARRETAK,2017,6000.0,1995.84
1 02.226.03.323.00 2017 (4445),4445,PUBLIZITATEA:IKASTETXEAK,2017,2700.0,2373.42
1 02.226.03.326.01 2017 (4446),4446,PUBLIZITATEA:MUSIKA ESKOLA,2017,800.0,828.32
1 02.226.03.334.00 2017 (4447),4447,PUBLIZITATEA: KULTURA ZERBITZUA,2017,17000.0,15898.37
1 02.226.03.335.10 2017 (4448),4448,PUBLIZITATEA:EUSKALTEGIA,2017,4000.0,2441.98
1 02.226.03.341.00 2017 (5548),5548,PUBLIZITATEA KIROL SAILA,2017,0.0,7377.71
1 02.226.03.912.00 2017 (4449),4449,PUBLIZIT:GOBERN.ORGANOAK,2017,22000.0,21710.48
1 02.226.03.920.00 2017 (5174),5174,KOMUNIKAZIOA-UDALA,2017,15000.0,2167.87
1 02.226.03.920.30 2017 (4450),4450,ARGITALPENAK:ARTXIBOA,2017,10000.0,9035.01
1 02.226.03.932.00 2017 (4451),4451,ZERGA IRAGARKIAK.BILKETA,2017,1500.0,1495.78
1 02.226.04.920.00 2017 (4452),4452,GASTU JURIDIKOAK:ADMIN.OROKORRA,2017,25000.0,19134.46
1 02.226.06.231.03 2017 (4453),4453,GAZTERIA PROIEKTUAK,2017,20000.0,7046.86
1 02.226.06.323.00 2017 (4454),4454,KULTUR EKINTZAK:IKASTETXEAK,2017,11000.0,7719.09
1 02.226.06.326.01 2017 (4455),4455,KONTZERTUAK:MUSIKA ESKOLA,2017,20305.0,20298.68
1 02.226.06.334.00 2017 (4456),4456,KULTUR EKINTZAK,2017,145400.0,129256.99
1 02.226.06.335.00 2017 (4457),4457,EKINTZA-KANPAINA:EUSKARA ZERBITZUA,2017,25120.0,25822.86
1 02.226.06.338.00 2017 (4458),4458,JAIAK ETA JAIALDIAK,2017,193000.0,187431.66
1 02.226.06.342.00 2017 (4459),4459,EKINTZAK: KIROL JOLASGARRIAK,2017,15500.0,12946.02
1 02.226.95.231.00 2017 (4462),4462,HEZKIDETZA PROGR.BERDINTASUNA,2017,60000.0,52250.0
1 02.226.95.231.02 2017 (4463),4463,HARRERA PLANA.INMIGRAZIOA,2017,7000.0,0.0
1 02.226.96.172.30 2017 (4464),4464,ESKOLAKO AGENDA 21,2017,17000.0,13094.97
1 02.226.96.231.00 2017 (4465),4465,TAILERRAK.BERDINTASUNA,2017,35000.0,34366.02
1 02.226.96.231.02 2017 (4466),4466,BESTE PROGR.INMIGRAZIOA,2017,10000.0,5917.97
1 02.226.97.231.00 2017 (4468),4468,BESTE EKIMENAK.BERDINTASUNA,2017,53000.0,54084.73
1 02.226.97.231.03 2017 (4872),4872,WUKRO-ELKARLANA,2017,2000.0,0.0
1 02.226.97.241.01 2017 (4469),4469,FUNTZIONAMENDU GASTUAK.IKASTAROAK.,2017,34700.0,0.0
1 02.226.97.241.02 2017 (4873),4873,FUNTZIONAMENDU GASTUAK.LANBIDE PROGRAMAK,2017,21000.0,1564.61
1 02.226.97.326.01 2017 (4874),4874,ARGITALPENAK.MUSIKA ESKOLA,2017,1000.0,1114.91
1 02.226.97.335.10 2017 (4875),4875,MATERIALA. EUSKALTEGIA,2017,5000.0,2510.07
1 02.226.97.335.50 2017 (4470),4470,GAZTETXO ALDIZKARIA,2017,5100.0,4929.6
1 02.226.97.920.00 2017 (4471),4471,IRAGARKI OFIZIALAK,2017,40000.0,41164.8
1 02.226.97.924.00 2017 (4472),4472,2.ESKUKO AZOKA,2017,3500.0,3499.95
1 02.226.98.132.00 2017 (4473),4473,MATERIALA.BIDE HEZIKETA,2017,6000.0,5512.11
1 02.226.98.172.30 2017 (4474),4474,TOKIKO AGENDA 21,2017,31000.0,15833.99
1 02.226.98.231.01 2017 (4475),4475,SENTIBERATZE KANPAINAK,2017,4000.0,2029.78
1 02.226.98.231.90 2017 (5583),5583,KAROBIETA 24-GASTUAK,2017,0.0,5182.44
1 02.226.98.241.00 2017 (4477),4477,ORIENTAZIO ZERBITZUA,2017,25000.0,23524.07
1 02.226.98.324.10 2017 (4478),4478,FUNTZ.GASTU:HLP programak,2017,16000.0,16799.33
1 02.226.98.326.01 2017 (4876),4876,MUSIKA INSTRUMENTUAK,2017,6800.0,6325.79
1 02.226.98.335.00 2017 (4877),4877,EKIMENAK.EUSKARAREN ALDE,2017,5000.0,4500.0
1 02.226.98.335.10 2017 (4479),4479,KANPOKO JARDUERAK.EUSKALTEGIA,2017,1000.0,999.65
1 02.226.98.335.50 2017 (4480),4480,IKASLEEN TXOKOA,2017,5173.0,5172.75
1 02.226.98.342.00 2017 (5175),5175,DONOSTIAKO KIROLDEGIEN ERABILERA,2017,25000.0,75980.9
1 02.226.98.432.00 2017 (5176),5176,KULTUR BALIOAK SUSTATU,2017,12000.0,12000.0
1 02.226.98.933.00 2017 (4482),4482,ONDASUN PARTIK.KALTEETAR.KALTE-ORDAINAK,2017,10000.0,2895.88
1 02.226.99.132.00 2017 (4483),4483,HAINBAT GASTU.UDALTZAINGOA,2017,7000.0,6847.33
1 02.226.99.151.10 2017 (5177),5177,KUDEAKETA GASTUAK HIRIGINTZA,2017,6000.0,64.6
1 02.226.99.172.20 2017 (4484),4484,MATERIALA.BESTE.INGURUGIROA,2017,22800.0,10173.86
1 02.226.99.231.01 2017 (4485),4485,PROGRAMAK.LANKIDETZA,2017,7257.0,6115.0
1 02.226.99.231.03 2017 (4486),4486,H.GASTU:GAZTERIA,2017,1000.0,602.88
1 02.226.99.231.90 2017 (5567),5567,JARAUNTSIA-GASTUAK,2017,0.0,9976.64
1 02.226.99.241.00 2017 (4878),4878,EKIMENAK. TOKI GARAPENA,2017,20000.0,6597.21
1 02.226.99.241.03 2017 (4487),4487,FUNTZIONAMENDU GASTUAK.ALDUNDIA ENPLEGU,2017,100.0,0.0
1 02.226.99.323.20 2017 (4488),4488,H.GASTU:INGURUMEN-HEZKUNTZA,2017,2000.0,1692.74
1 02.226.99.323.30 2017 (4489),4489,H.GASTU:HAUR-ESKOLA,2017,1500.0,699.9
1 02.226.99.326.01 2017 (4490),4490,H.GASTU:MUSIKA ESKOLA,2017,3900.0,4439.66
1 02.226.99.332.10 2017 (4491),4491,EKIMENAK.BESTE.LIBURUTEGIA,2017,36526.0,29978.53
1 02.226.99.334.00 2017 (4492),4492,H.GASTU:KULTURA ZERBITZUA,2017,10000.0,4841.04
1 02.226.99.335.00 2017 (4493),4493,H.GASTU:EUSKARA ZERBITZUA,2017,600.0,797.76
1 02.226.99.335.10 2017 (4494),4494,EKINTZAK:EUSKALTEGIA,2017,1500.0,1519.24
1 02.226.99.335.20 2017 (4495),4495,BURUNTZALD.EUSKERA EGITASMOAK,2017,30000.0,26759.16
1 02.226.99.335.30 2017 (4496),4496,H.GASTU:EUSKARA PLANA,2017,900.0,534.52
1 02.226.99.335.40 2017 (4497),4497,MATERIALA.UDALEKUAK,2017,6000.0,4638.65
1 02.226.99.335.50 2017 (4498),4498,H.GASTU(ARGITALPEN...):EUSKARA-IRAKASKUN,2017,12000.0,11376.65
1 02.226.99.338.00 2017 (4499),4499,MATERIALA.JAIAK,2017,5000.0,12395.54
1 02.226.99.342.00 2017 (4500),4500,MATERIALA.KIROLDEGIA,2017,5000.0,6176.48
1 02.226.99.342.01 2017 (4501),4501,MATERIALA.IGERILEKUAK,2017,2000.0,350.76
1 02.226.99.432.00 2017 (4502),4502,MATERIALA.BESTE. TURISMOA,2017,36000.0,26497.07
1 02.226.99.912.00 2017 (4503),4503,H.GASTU:GOBERNU ORGANOAK,2017,2000.0,4343.89
1 02.226.99.920.00 2017 (4504),4504,HARPIDETZAK.BESTE.ADMINIS.OROKORRA,2017,25000.0,20928.17
1 02.226.99.920.11 2017 (4505),4505,MATERIALA.SEGURT.OSASUNA,2017,10000.0,2625.52
1 02.226.99.920.30 2017 (4506),4506,HAIBAT(AGIRIEN ZAHARB...):ARTXIBOA,2017,10500.0,7881.31
1 02.226.99.924.00 2017 (4507),4507,PARTEHARTZE EKIMENAK,2017,62000.0,55158.75
1 02.226.99.933.00 2017 (4510),4510,ETXEBIZITZEN GASTUAK (ALOKABIDE),2017,5500.0,5162.11
1 02.227.04.231.03 2017 (4476),4476,KONTRATUA. GAZTELEKUA,2017,90000.0,84450.0
1 02.227.04.323.00 2017 (5179),5179,HEZKUNTZA PROIEKTUAK-HERRI HEZITZAILEA,2017,5000.0,0.0
1 02.227.04.323.20 2017 (4511),4511,INGURUGIRO HEZKUNTZAKO KONTRATUA,2017,17000.0,15106.51
1 02.227.04.326.02 2017 (4512),4512,KONTRATUA: KANTUZ,2017,65000.0,62863.68
1 02.227.04.334.10 2017 (4513),4513,KULTURAKO TAILERREN KONTRATOA,2017,77200.0,78235.61
1 02.227.04.342.00 2017 (4515),4515,KONTRATUA: MONITOREAK,2017,166000.0,194496.25
1 02.227.07.172.20 2017 (4516),4516,AZTERKETAK:INGURUGIROA,2017,154200.0,22125.02
1 02.227.07.241.00 2017 (5559),5559,KM0-PROIEKTUA,2017,0.0,19118.0
1 02.227.07.323.00 2017 (4517),4517,PROGR.KONPENTENTZIA DIGITALA IKASTETXEET,2017,50000.0,0.0
1 02.227.07.342.01 2017 (5549),5549,LARRIALDI PLANA,2017,0.0,0.0
1 02.227.07.912.00 2017 (4519),4519,KANPO LANAK.HAINBAT.GOBERNU ORGANOAK,2017,18000.0,17272.45
1 02.227.07.931.00 2017 (4520),4520,AUDITORIA-KANPO LANAK. ADM. EKONOMIKOA,2017,17000.0,15215.75
1 02.227.09.932.00 2017 (4521),4521,OGASUNA.EJEKUTIBA ZERBITZUA.BILKETA,2017,1500.0,4046.37
1 02.227.11.912.00 2017 (5558),5558,KONTRAT.KOMUNIKAZIO ZERBITZUA,2017,0.0,11898.32
1 02.227.97.920.00 2017 (5180),5180,DATUEN BABESA AZTERKETA,2017,20000.0,15125.0
1 02.227.98.132.00 2017 (4522),4522,TXAKUR ABANDONATUAK.KONTRATUA,2017,6000.0,8600.81
1 02.227.98.323.00 2017 (5181),5181,HAZION PROGRAMA,2017,4000.0,4000.0
1 02.227.98.342.00 2017 (4524),4524,SOROSLEAK KONTRATOA-KIROLDEGIA,2017,113000.0,111927.7
1 02.227.98.342.01 2017 (4525),4525,"KONTRATUA.MANTENUA,KANPO IGERILEKUAK",2017,10400.0,11838.48
1 02.227.98.920.00 2017 (5182),5182,BIDEOAKTA SISTEMA,2017,50000.0,0.0
1 02.227.99.323.00 2017 (5183),5183,PROGR.BASO HEZKUNTZA IKASTETXEETAN,2017,17600.0,9483.18
1 02.227.99.323.30 2017 (4527),4527,KONTRATUA. HAUR ESKOLA.SUKALDEA.,2017,46200.0,49590.34
1 02.227.99.334.00 2017 (5178),5178,PRODUKZIO LAGUNTZA ZERBITZUA,2017,20000.0,18592.8
1 02.227.99.334.10 2017 (4528),4528,KONTRATUA.AUZOET.HAUR TAILERRAK.,2017,39000.0,36059.39
1 02.227.99.335.40 2017 (4529),4529,KONTRATUA: UDALEKUAK,2017,18000.0,19400.0
1 02.227.99.341.00 2017 (5184),5184,PROGR.PAREKIDETASUNA KIROLEAN,2017,5000.0,1751.0
1 02.227.99.342.00 2017 (4530),4530,BESTE KONTRATUAK: KIROLDEGIA,2017,21000.0,16585.22
1 02.227.99.342.01 2017 (4531),4531,KONTRATUA.SOROSPEN ZERBITZUA.KANPO IGERI,2017,123000.0,123500.1
1 02.227.99.912.00 2017 (4532),4532,KONTRATUA.BIZIKIDETZA PROIEKTUA,2017,20000.0,25419.53
1 02.227.99.920.00 2017 (4533),4533,HAINB.KONTRATU ADMIN.OROKORRA,2017,35000.0,32391.76
1 02.227.99.920.10 2017 (5185),5185,FITXAKETA PROGRAMA SISTEMA,2017,20000.0,16849.25
1 02.227.99.920.11 2017 (4534),4534,KONTRATUAK:SEGURTAS.OSASUNA,2017,19000.0,18256.12
1 02.227.99.920.20 2017 (4880),4880,INFORMATIKA KANPOKO ENPRESEN LANAK,2017,25000.0,8179.6
1 02.227.99.920.30 2017 (5186),5186,ONDAREAREN AZTERKETA,2017,10000.0,8349.0
1 02.230.01.912.00 2017 (4535),4535,GASTUAK-BIDAIAK-GOBERNU TALDEA,2017,3000.0,5431.9
1 02.230.01.920.10 2017 (4536),4536,PERTSONALAREN DIETA,2017,6000.0,6192.21
1 02.332.01.011.00 2017 (4537),4537,MAILEGUEN INTERESAK,2017,17000.0,8927.31
1 02.369.01.011.00 2017 (4539),4539,BESTELAKO FINANTZA-GASTUAK,2017,2000.0,2431.94
1 02.419.01.241.00 2017 (4540),4540,BIC-BERRILAN EZOHIKO APORTAZIOA,2017,30099.0,30098.76
1 02.419.01.326.03 2017 (4541),4541,DIRULAG:H.I.I.,2017,3577.0,3577.0
1 02.419.01.922.00 2017 (4542),4542,EKARPENA:EUDEL,2017,3006.0,3005.06
1 02.419.02.922.00 2017 (4543),4543,EKARPENA:UDALBILTZA,2017,15000.0,15000.0
1 02.421.01.432.00 2017 (4544),4544,BEHEMENDIREKIKO TURISMO HITZARMENA,2017,14500.0,13714.8
1 02.421.02.432.00 2017 (5187),5187,SAGARDUN PARTZUERGOA-HITZARMENA,2017,10000.0,10000.0
1 02.422.01.241.00 2017 (4545),4545,BETERRI.UDALEN HITZARMENA.,2017,128512.0,128512.0
1 02.431.01.231.90 2017 (4546),4546,ONGINTZA.EKARPEN ARRUNTA,2017,2142072.0,1795243.56
1 02.431.01.943.20 2017 (4547),4547,EREÑOTZU.EKARPEN ARRUNTA.,2017,280237.0,280237.0
1 02.431.02.231.90 2017 (5557),5557,ONGINTZA-JARAUNTSIA,2017,0.0,0.0
1 02.471.01.334.00 2017 (4548),4548,DIRULAGUNTZA:ZINEMA EMAKIDARAKO,2017,29000.0,26900.0
1 02.480.01.231.01 2017 (4549),4549,DIRULAG:SAHARAKO KANPAMENTUAK.,2017,1000.0,630.0
1 02.480.01.335.10 2017 (4550),4550,BEKAK EUSKALTEGIA,2017,33270.0,30059.33
1 02.481.01.135.00 2017 (4883),4883,DIRULAG.DYA.HITZARMENA,2017,3500.0,3500.0
1 02.481.01.231.01 2017 (4551),4551,EUSKAL FONDOA.KUOTA,2017,3621.0,3558.51
1 02.481.01.241.00 2017 (4552),4552,BERRIAK ELKARTEA-HITZARMENA,2017,14000.0,8400.0
1 02.481.01.323.00 2017 (4553),4553,DIRULAG:IKASTETXEAK KANPOKO EKINTZ,2017,18400.0,14718.0
1 02.481.01.334.00 2017 (4555),4555,DIRULAG:KULTURA(NORGEHIAGOKA),2017,73000.0,74215.64
1 02.481.01.334.20 2017 (4556),4556,DIRULAGUNTZA:MUSIKA BANDA-HERMUBA,2017,83459.0,83459.0
1 02.481.01.334.30 2017 (4557),4557,DIRULAGUNTZA:TXISTULARI BANDA-GOIZETIK,2017,38813.0,38813.0
1 02.481.01.335.00 2017 (4558),4558,DIRULAG:EUSKARA (NORGEHIAGOKA),2017,50000.0,49969.59
1 02.481.01.341.00 2017 (4559),4559,DIRULAG:KIROL EKINTZAK,2017,35000.0,0.0
1 02.481.01.912.00 2017 (4560),4560,DIRULAGUNTZA ZUZENAK.GOBERNU ORGANUAK,2017,25000.0,5360.0
1 02.481.01.920.30 2017 (4561),4561,EUSKO IKASKUNTZA HITZARMENA,2017,2500.0,300.0
1 02.481.02.231.01 2017 (4562),4562,DIRULAG.LANKIDETZA.GKE.PROIEKTUAK,2017,153581.0,0.0
1 02.481.02.231.03 2017 (4563),4563,ALOKAIRU DIRULAG-GAZTERIA,2017,82000.0,0.0
1 02.481.02.231.04 2017 (4884),4884,ALOKAIRU DIRULAGUNTZAK HELDUAK,2017,82000.0,0.0
1 02.481.02.334.00 2017 (5571),5571,DIRULAG.ARTE SORKUNTZA.,2017,0.0,0.0
1 02.481.02.334.10 2017 (4564),4564,DIRULAG:AUZO ELKARTEAK,2017,105696.0,101751.93
1 02.481.02.335.00 2017 (4565),4565,DIRULAG.:EUSKARA (ZUZENAK),2017,142535.0,129256.25
1 02.481.02.341.00 2017 (5188),5188,DIRULAGUNTZAK ESKOLA-KIROLA,2017,40000.0,39993.23
1 02.481.02.912.00 2017 (4567),4567,TALDE POLITIKOEN ASIGNAZIOAK,2017,71200.0,70860.0
1 02.481.03.231.01 2017 (4885),4885,DIRULAG.LANKIDETZA.EUSKAL FONDOA.PROIEKT,2017,45875.0,45875.0
1 02.481.03.231.02 2017 (4568),4568,DIRULAG:AMHER,2017,55000.0,55000.0
1 02.481.03.341.00 2017 (4569),4569,DIRULAG:KLUBAK,2017,68000.0,66748.8
1 02.481.03.912.00 2017 (5189),5189,ASOCIACION FIARE-MIKROKREDITOAK,2017,15000.0,15000.0
1 02.481.04.341.00 2017 (4571),4571,DIRULAG:KIROL EKIN.EZOHIZKOAK,2017,4088.0,4088.0
1 02.481.05.924.00 2017 (4572),4572,DIRULAG.AUZOLAN PROGRAMAK,2017,25000.0,0.0
1 02.500.01.929.00 2017 (4509),4509,KREDITU GLOBALA,2017,168792.0,0.0
1 02.500.02.929.00 2017 (5190),5190,SOLDATA IGOERA,2017,78866.0,0.0
1 02.500.03.929.00 2017 (5553),5553,KR.GLOBALA-GERAKINA-LANPOST BALORAZIOA,2017,0.0,0.0
1 02.500.04.929.00 2017 (5556),5556,KR.GLOBALA-GERAKINA-INBERTSIOAK,2017,0.0,0.0
1 02.601.01.151.10 2017 (4573),4573,AZPIEGITURAK ETA URBANIZAZIOAK. HIRIGINT,2017,1000.0,0.0
1 02.601.01.151.30 2017 (5448),5448,BUTANO-06-EREMUA,2017,0.0,14810.44
1 02.601.02.151.10 2017 (5581),5581,A-15-AKARREGI BIRIBILGUNEA LOTURA,2017,0.0,0.0
1 02.601.04.151.10 2017 (5561),5561,SENPERENEA BIDEA. EXEK. SUBSIDIARIOA,2017,0.0,0.0
1 02.601.13.151.10 2017 (5191),5191,KARABEL AUZOA URBANIZAZIOA,2017,100000.0,0.0
1 02.601.14.151.10 2017 (5541),5541,URBIETA KALEA PEATONALIZAZIOA,2017,0.0,0.0
1 02.622.01.151.10 2017 (5192),5192,ITURMENDI ETXEBIZITZA DOTAZIONALAK,2017,28000.0,6987.75
1 02.622.01.432.00 2017 (5554),5554,PATAGONIA ERAIKINA,2017,0.0,0.0
1 02.622.02.231.00 2017 (5193),5193,EMAKUMEEN ETXEA EGOKITZEA,2017,100000.0,1391.5
1 02.622.03.151.10 2017 (5560),5560,KARABEL AUZO ELKARTEA,2017,0.0,107570.02
1 02.623.01.342.00 2017 (5579),5579,HAIZE SISTEMA.KIROLDEGIA,2017,0.0,0.0
1 02.625.01.335.10 2017 (5580),5580,BULEGO ALTZARIAK-EUSKALTEGIA.,2017,0.0,2704.65
1 02.625.01.920.00 2017 (4887),4887,BULEGO ALTZARIAK.,2017,6000.0,1517.69
1 02.625.99.342.00 2017 (4579),4579,KIROL MAKINAK: KIROLDEGIA,2017,15000.0,14013.01
1 02.626.01.920.20 2017 (4580),4580,INFORMAZIO-PROZESUETARAKO EKIPOAK,2017,27000.0,18779.99
1 02.628.01.332.10 2017 (4581),4581,FUNTS BIBLIOGRAFIKOAK,2017,40000.0,37572.91
1 02.643.01.151.10 2017 (4583),4583,PROIEKTU TEKNIKOAK.HIRIGINTZA,2017,183300.0,13706.28
1 02.644.01.920.20 2017 (4584),4584,APLIKAZIO INFORMATIKOAK,2017,1000.0,19376.88
1 02.731.01.231.90 2017 (4586),4586,"KAPITAL EKARPENA:""ONGINTZA""",2017,3000.0,0.0
1 02.731.01.943.20 2017 (4587),4587,"KAPITAL EKARPENA:""EREÑOTZU""",2017,69707.0,69707.0
1 02.823.01.931.00 2017 (4588),4588,PERTSONALARENTZAKO AURRERAKINAK,2017,100.0,5600.0
1 02.852.01.933.00 2017 (5550),5550,FAGOLLAGA SA-AKZIO EROSKETA,2017,0.0,0.0
1 02.933.01.011.00 2017 (4589),4589,MAILEGUEN AMORTIZAZIOA,2017,420012.0,418691.49
1 05.200.02.133.00 2017 (4591),4591,ADIF-TERRENUEN ALOKAIRUA,2017,1000.0,1005.61
1 05.210.01.153.20 2017 (4592),4592,KALEAK.BIDEAK.MANTENUA.,2017,175000.0,117884.72
1 05.210.01.153.70 2017 (4593),4593,LANDA BIDEA. MANTENUA,2017,20000.0,20591.03
1 05.210.01.160.00 2017 (4594),4594,SANEAMENDU-ARAZKETA.MANTENUA,2017,21400.0,5869.7
1 05.210.01.161.00 2017 (4595),4595,UR SAREA.MANTENUA,2017,101400.0,50337.95
1 05.210.01.165.00 2017 (4596),4596,KALEKO ARGIKUNTZA SAREA.MANTENUA,2017,118000.0,62354.4
1 05.210.01.171.00 2017 (4597),4597,BESTE LANAK:PARKEAK ETA LORATEGIAK,2017,35000.0,20648.87
1 05.210.01.414.00 2017 (4598),4598,INGURUNEAREN HOBEKUNTZA.MANTENUA,2017,59100.0,28183.61
1 05.211.01.132.00 2017 (4599),4599,UDALTZAINGOA.ERAIKINA.MENTENU OROKORRA,2017,3500.0,543.45
1 05.211.01.153.40 2017 (4600),4600,ZERBITZUETAKO PABILOIA.MANTENUA,2017,5000.0,2937.82
1 05.211.01.164.00 2017 (4601),4601,HILERRIA.MANTENU OROKORRA,2017,8500.0,10010.37
1 05.211.01.311.01 2017 (4602),4602,KOMUNAK.MANTENU OROKORRA,2017,1200.0,2159.59
1 05.211.01.323.10 2017 (4603),4603,IKASTETXEAK-MANTENUA,2017,50000.0,47617.32
