#Eko. azpikontzeptua,Deskribapena,Urtea,Programa,Departamentua,Hasierako aurr.,Igoerak,Atxekipenak,Behin bet aurr.,Oblig - ordain
22692,Hainbat gatu,2017,33400,08,15000.0,0.0,0.0,15000.0,14220.33
22695,Beste hainbat gastu,2016,33400,08,0.0,0.0,0.0,0.0,0.0
22695,Beste hainbat gastu,2017,23150,13,9000.0,0.0,0.0,9000.0,4409.99
22695,Beste hainbat gastu,2017,33400,08,250000.0,60000.0,0.0,310000.0,293939.32
22696,Beste hainbat gastu,2017,23150,13,6000.0,0.0,0.0,6000.0,5909.39
22697,Beste hainbat gastu,2016,23150,13,0.0,0.0,0.0,0.0,0.0
22697,Beste hainbat gastu,2016,32701,01,0.0,0.0,0.0,0.0,0.0
22697,Beste hainbat gastu,2016,33400,08,0.0,0.0,0.0,0.0,0.0
22697,Beste hainbat gastu,2017,23150,13,26660.0,0.0,0.0,26660.0,23948.13
22697,Beste hainbat gastu,2017,32701,01,10000.0,0.0,0.0,10000.0,1542.23
22697,Beste hainbat gastu,2017,33400,08,50000.0,4500.0,0.0,54500.0,64102.04
22697,Beste hainbat gastu,2017,33720,06,7000.0,0.0,0.0,7000.0,7637.06
22698,Beste hainbat gastu,2015,23000,07,0.0,0.0,0.0,0.0,0.0
22698,Beste hainbat gastu,2016,33400,08,0.0,0.0,0.0,0.0,0.0
22698,Beste hainbat gastu,2016,92030,02,0.0,0.0,0.0,0.0,0.0
22698,Beste hainbat gastu,2017,23100,07,1000.0,0.0,0.0,1000.0,2448.7
22698,Beste hainbat gastu,2017,23150,13,13400.0,0.0,10000.0,3400.0,3358.13
22698,Beste hainbat gastu,2017,23170,07,5500.0,0.0,0.0,5500.0,2086.7
22698,Beste hainbat gastu,2017,33400,08,18000.0,0.0,0.0,18000.0,18338.01
22698,Beste hainbat gastu,2017,33800,08,25000.0,0.0,0.0,25000.0,25000.0
22698,Beste hainbat gastu,2017,91200,01,5000.0,0.0,5000.0,0.0,0.0
22698,Beste hainbat gastu,2017,92030,02,20911.86,0.0,0.0,20911.86,11769.35
22699,Beste hainbat gastu,2015,23150,13,0.0,0.0,0.0,0.0,0.0
22699,Beste hainbat gastu,2015,23160,07,0.0,0.0,0.0,0.0,0.0
22699,Beste hainbat gastu,2015,91200,01,0.0,0.0,0.0,0.0,0.0
22699,Beste hainbat gastu,2016,32702,01,0.0,5384.5,0.0,5384.5,5384.5
22699,Beste hainbat gastu,2016,33220,18,0.0,0.0,0.0,0.0,0.0
22699,Beste hainbat gastu,2016,33510,10,0.0,0.0,0.0,0.0,0.0
22699,Beste hainbat gastu,2016,33800,08,0.0,0.0,0.0,0.0,0.0
22699,Beste hainbat gastu,2016,92030,02,0.0,0.0,0.0,0.0,0.0
22699,Beste hainbat gastu,2017,13000,12,10600.0,0.0,0.0,10600.0,9748.56
22699,Beste hainbat gastu,2017,13500,12,500.0,0.0,0.0,500.0,0.0
22699,Beste hainbat gastu,2017,17200,05,0.0,35435.26,0.0,35435.26,35435.26
22699,Beste hainbat gastu,2017,23000,07,5000.0,0.0,0.0,5000.0,3140.2
22699,Beste hainbat gastu,2017,23150,13,17000.0,0.0,0.0,17000.0,12122.96
22699,Beste hainbat gastu,2017,23160,07,3000.0,0.0,0.0,3000.0,14.25
22699,Beste hainbat gastu,2017,23170,07,3200.0,0.0,0.0,3200.0,929.36
22699,Beste hainbat gastu,2017,32702,01,20000.0,0.0,15000.0,5000.0,9393.5
22699,Beste hainbat gastu,2017,33220,18,7000.0,0.0,0.0,7000.0,5527.08
22699,Beste hainbat gastu,2017,33400,08,5000.0,0.0,0.0,5000.0,1663.51
22699,Beste hainbat gastu,2017,33510,10,23619.0,11000.0,0.0,34619.0,36259.37
22699,Beste hainbat gastu,2017,33720,06,3500.0,0.0,0.0,3500.0,2174.7
22699,Beste hainbat gastu,2017,33800,08,140000.0,0.0,0.0,140000.0,139785.52
22699,Beste hainbat gastu,2017,92030,02,15000.0,0.0,0.0,15000.0,7830.11
22701,Garbiketa,2016,13000,09,0.0,0.0,0.0,0.0,0.0
22701,Garbiketa,2016,15000,09,0.0,659.44,0.0,659.44,659.44
22701,Garbiketa,2016,16300,09,0.0,0.0,0.0,0.0,0.0
22701,Garbiketa,2016,17000,05,0.0,15336.75,0.0,15336.75,15336.75
22701,Garbiketa,2016,17100,09,0.0,0.0,0.0,0.0,0.0
22701,Garbiketa,2016,23000,09,0.0,0.0,0.0,0.0,0.0
22701,Garbiketa,2016,32300,09,0.0,0.0,0.0,0.0,0.0
22701,Garbiketa,2016,33210,09,0.0,1177.25,0.0,1177.25,1177.25
22701,Garbiketa,2016,33310,09,0.0,0.0,0.0,0.0,0.0
22701,Garbiketa,2016,33320,09,0.0,0.0,0.0,0.0,0.0
22701,Garbiketa,2016,33710,09,0.0,0.0,0.0,0.0,0.0
22701,Garbiketa,2016,33720,09,0.0,0.0,0.0,0.0,0.0
22701,Garbiketa,2016,34000,15,0.0,3291.12,0.0,3291.12,3291.12
22701,Garbiketa,2016,92000,09,0.0,0.0,0.0,0.0,0.0
22701,Garbiketa,2016,92910,09,0.0,544.37,0.0,544.37,544.37
22701,Garbiketa,2016,93300,09,0.0,3677.62,0.0,3677.62,3677.53
22701,Garbiketa,2016,93300,17,0.0,5478.86,0.0,5478.86,5478.86
22701,Garbiketa,2017,13000,09,136801.0,0.0,0.0,136801.0,136800.0
22701,Garbiketa,2017,15000,09,4953.0,0.0,0.0,4953.0,7912.97
22701,Garbiketa,2017,16300,09,2059147.0,0.0,0.0,2059147.0,2059146.48
22701,Garbiketa,2017,17100,09,520000.0,0.0,0.0,520000.0,519084.79
22701,Garbiketa,2017,23000,09,37800.0,0.0,0.0,37800.0,37800.0
22701,Garbiketa,2017,32300,09,533687.0,0.0,0.0,533687.0,540653.29
22701,Garbiketa,2017,33210,09,51296.0,0.0,0.0,51296.0,51296.0
22701,Garbiketa,2017,33300,09,16208.0,0.0,0.0,16208.0,15918.96
22701,Garbiketa,2017,33310,09,105432.0,0.0,0.0,105432.0,105431.86
22701,Garbiketa,2017,33320,09,42320.0,0.0,0.0,42320.0,42319.27
22701,Garbiketa,2017,33710,09,102151.0,0.0,0.0,102151.0,102150.0
22701,Garbiketa,2017,33720,09,32519.0,0.0,0.0,32519.0,32518.16
22701,Garbiketa,2017,34000,09,42121.0,0.0,0.0,42121.0,42120.48
22701,Garbiketa,2017,34000,15,21579.0,0.0,0.0,21579.0,8937.91
22701,Garbiketa,2017,92000,09,137251.0,0.0,0.0,137251.0,137250.0
22701,Garbiketa,2017,92030,09,7204.0,0.0,0.0,7204.0,6532.4
22701,Garbiketa,2017,92910,09,7204.0,0.0,0.0,7204.0,6532.49
22701,Garbiketa,2017,93300,09,29700.0,0.0,0.0,29700.0,29457.48
22701,Garbiketa,2017,93300,17,5000.0,0.0,0.0,5000.0,2815.67
22702,Segurtasuna,2016,13000,12,0.0,0.0,0.0,0.0,0.0
22702,Segurtasuna,2016,33320,08,0.0,0.0,0.0,0.0,0.0
22702,Segurtasuna,2016,92000,09,0.0,0.0,0.0,0.0,0.0
22702,Segurtasuna,2017,13000,12,15000.0,0.0,0.0,15000.0,8926.18
22702,Segurtasuna,2017,15000,09,21113.0,0.0,0.0,21113.0,28192.58
22702,Segurtasuna,2017,15100,04,25000.0,0.0,0.0,25000.0,0.0
22702,Segurtasuna,2017,33320,08,10000.0,0.0,1000.0,9000.0,3184.65
22702,Segurtasuna,2017,92000,09,20000.0,0.0,0.0,20000.0,16787.71
22703,Balorazio eta peritu-lanak,2016,17000,05,0.0,11555.0,0.0,11555.0,11555.0
22703,Balorazio eta peritu-lanak,2017,17000,05,25000.0,0.0,0.0,25000.0,9750.0
22703,Balorazio eta peritu-lanak,2017,17210,04,500.0,0.0,0.0,500.0,372.68
22704,Kontratu soziokulturalak,2015,33220,08,0.0,0.0,0.0,0.0,0.0
22704,Kontratu soziokulturalak,2016,23100,07,0.0,0.0,0.0,0.0,0.0
22704,Kontratu soziokulturalak,2016,33210,18,0.0,0.0,0.0,0.0,0.0
22704,Kontratu soziokulturalak,2016,33220,18,0.0,0.0,0.0,0.0,0.0
22704,Kontratu soziokulturalak,2016,33320,08,0.0,5048.47,0.0,5048.47,5048.47
22704,Kontratu soziokulturalak,2016,33720,06,0.0,14166.92,0.0,14166.92,14166.92
22704,Kontratu soziokulturalak,2016,34000,15,0.0,0.0,0.0,0.0,0.0
22704,Kontratu soziokulturalak,2017,15000,09,15000.0,0.0,0.0,15000.0,14268.56
22704,Kontratu soziokulturalak,2017,17000,05,21000.0,0.0,0.0,21000.0,1260.42
22704,Kontratu soziokulturalak,2017,23100,07,481020.0,0.0,0.0,481020.0,483690.42
22704,Kontratu soziokulturalak,2017,33210,18,8000.0,0.0,0.0,8000.0,6678.75
22704,Kontratu soziokulturalak,2017,33220,18,26000.0,0.0,10000.0,16000.0,13918.29
22704,Kontratu soziokulturalak,2017,33320,08,15000.0,0.0,0.0,15000.0,11120.92
22704,Kontratu soziokulturalak,2017,33400,08,29000.0,0.0,0.0,29000.0,30707.8
22704,Kontratu soziokulturalak,2017,33720,06,519000.0,0.0,0.0,519000.0,429233.16
22704,Kontratu soziokulturalak,2017,34000,15,96100.0,0.0,0.0,96100.0,86274.53
22705,"Zaintza, gordailuak eta biltegiratzea",2016,13000,12,0.0,12397.68,0.0,12397.68,12397.68
22705,"Zaintza, gordailuak eta biltegiratzea",2016,33400,08,0.0,0.0,0.0,0.0,0.0
22705,"Zaintza, gordailuak eta biltegiratzea",2017,31100,12,40000.0,0.0,0.0,40000.0,27002.4
22705,"Zaintza, gordailuak eta biltegiratzea",2017,33400,08,38000.0,0.0,0.0,38000.0,37575.0
22706,Hauteskunde prozesuak,2016,33400,08,0.0,0.0,0.0,0.0,0.0
22706,Hauteskunde prozesuak,2017,33400,08,70000.0,0.0,0.0,70000.0,47424.06
22707,Azterketa eta lan teknikoak,2016,23170,07,0.0,0.0,0.0,0.0,0.0
22707,Azterketa eta lan teknikoak,2016,92050,20,0.0,18000.0,0.0,18000.0,17998.8
22707,Azterketa eta lan teknikoak,2016,93100,03,0.0,0.0,0.0,0.0,0.0
22707,Azterketa eta lan teknikoak,2017,15100,04,0.0,0.0,0.0,0.0,0.0
22707,Azterketa eta lan teknikoak,2017,17000,05,15000.0,0.0,0.0,15000.0,0.0
22707,Azterketa eta lan teknikoak,2017,91200,16,5000.0,5000.0,0.0,10000.0,6534.0
22707,Azterketa eta lan teknikoak,2017,92050,20,37000.0,0.0,0.0,37000.0,15504.9
22707,Azterketa eta lan teknikoak,2017,93100,03,30000.0,0.0,0.0,30000.0,27043.5
22709,Entitatearen aldeko bilketa zerbitzuak,2017,93200,03,23000.0,0.0,0.0,23000.0,18152.19
22711,Kanpoko bestelako lanak,2016,16220,09,0.0,0.0,0.0,0.0,0.0
22711,Kanpoko bestelako lanak,2016,33310,08,0.0,0.0,0.0,0.0,0.0
22711,Kanpoko bestelako lanak,2016,33510,10,0.0,0.0,0.0,0.0,0.0
22711,Kanpoko bestelako lanak,2016,33520,10,0.0,0.0,0.0,0.0,0.0
22711,Kanpoko bestelako lanak,2017,16220,09,1108772.0,0.0,0.0,1108772.0,1108771.08
22711,Kanpoko bestelako lanak,2017,33310,08,18000.0,0.0,2500.0,15500.0,11080.15
22711,Kanpoko bestelako lanak,2017,33520,10,7000.0,0.0,6500.0,500.0,473.12
22712,Kanpoko bestelako lanak,2015,23160,07,0.0,0.0,0.0,0.0,0.0
22712,Kanpoko bestelako lanak,2016,23160,07,0.0,32986.86,0.0,32986.86,1150.0
22712,Kanpoko bestelako lanak,2017,23160,07,264000.0,0.0,0.0,264000.0,108686.54
22713,Kanpoko bestelako lanak,2015,23160,07,0.0,0.0,0.0,0.0,0.0
22713,Kanpoko bestelako lanak,2016,92010,19,0.0,0.0,0.0,0.0,0.0
22713,Kanpoko bestelako lanak,2017,92010,19,100000.0,0.0,0.0,100000.0,87068.45
22714,Kanpoko bestelako lanak,2017,33510,10,9500.0,0.0,8000.0,1500.0,1182.0
22715,Kanpoko bestelako lanak,2017,33510,10,47410.0,13066.0,0.0,60476.0,37466.0
22797,Kanpoko bestelako lanak,2016,23100,07,0.0,0.0,0.0,0.0,0.0
22797,Kanpoko bestelako lanak,2017,23100,07,70000.0,0.0,0.0,70000.0,43144.11
22797,Kanpoko bestelako lanak,2017,41400,05,6000.0,0.0,0.0,6000.0,6000.0
22798,Kanpoko bestelako lanak,2015,23100,07,0.0,0.0,0.0,0.0,0.0
22798,Kanpoko bestelako lanak,2016,23100,07,0.0,0.0,0.0,0.0,0.0
22798,Kanpoko bestelako lanak,2017,16230,05,170000.0,0.0,6000.0,164000.0,198298.29
22798,Kanpoko bestelako lanak,2017,23100,07,15000.0,0.0,0.0,15000.0,14834.2
22798,Kanpoko bestelako lanak,2017,23170,07,98500.0,0.0,0.0,98500.0,26816.84
22799,Kanpoko bestelako lanak,2015,23160,07,0.0,0.0,0.0,0.0,0.0
22799,Kanpoko bestelako lanak,2015,32700,14,0.0,0.0,0.0,0.0,0.0
22799,Kanpoko bestelako lanak,2016,13310,12,0.0,0.0,0.0,0.0,0.0
22799,Kanpoko bestelako lanak,2016,13320,12,0.0,741.0,0.0,741.0,741.0
22799,Kanpoko bestelako lanak,2016,13330,12,0.0,2403.25,0.0,2403.25,828.77
22799,Kanpoko bestelako lanak,2016,23100,07,0.0,0.0,0.0,0.0,0.0
22799,Kanpoko bestelako lanak,2016,23110,07,0.0,40777.29,0.0,40777.29,0.0
22799,Kanpoko bestelako lanak,2016,23170,07,0.0,0.0,0.0,0.0,0.0
22799,Kanpoko bestelako lanak,2016,32000,06,0.0,0.0,0.0,0.0,0.0
22799,Kanpoko bestelako lanak,2016,32610,06,0.0,8591.0,0.0,8591.0,8591.0
22799,Kanpoko bestelako lanak,2016,32701,14,0.0,0.0,0.0,0.0,0.0
22799,Kanpoko bestelako lanak,2016,33300,08,0.0,1552.0,0.0,1552.0,1552.0
22799,Kanpoko bestelako lanak,2016,33400,08,0.0,37.38,0.0,37.38,37.38
22799,Kanpoko bestelako lanak,2016,34000,15,0.0,7623.0,0.0,7623.0,7623.0
22799,Kanpoko bestelako lanak,2017,13310,12,510000.0,0.0,0.0,510000.0,384933.39
22799,Kanpoko bestelako lanak,2017,13320,12,400000.0,0.0,125330.0,274670.0,274819.41
22799,Kanpoko bestelako lanak,2017,13330,12,22000.0,0.0,0.0,22000.0,14510.31
22799,Kanpoko bestelako lanak,2017,15000,09,20000.0,0.0,0.0,20000.0,17070.78
22799,Kanpoko bestelako lanak,2017,16220,05,1442000.0,0.0,40000.0,1402000.0,1306661.28
22799,Kanpoko bestelako lanak,2017,23100,07,30000.0,0.0,0.0,30000.0,29999.48
22799,Kanpoko bestelako lanak,2017,23110,07,1235000.0,0.0,115000.0,1120000.0,1092190.81
22799,Kanpoko bestelako lanak,2017,23170,07,154980.0,0.0,0.0,154980.0,142065.0
22799,Kanpoko bestelako lanak,2017,32000,06,47000.0,0.0,0.0,47000.0,30815.81
22799,Kanpoko bestelako lanak,2017,32610,06,35000.0,0.0,0.0,35000.0,9424.0
22799,Kanpoko bestelako lanak,2017,32701,14,30000.0,4000.0,0.0,34000.0,32823.18
22799,Kanpoko bestelako lanak,2017,33300,08,20000.0,0.0,0.0,20000.0,22244.81
22799,Kanpoko bestelako lanak,2017,33400,08,94000.0,7200.0,0.0,101200.0,101043.83
22799,Kanpoko bestelako lanak,2017,33510,10,5000.0,0.0,2500.0,2500.0,36.3
22799,Kanpoko bestelako lanak,2017,33720,06,2500.0,0.0,0.0,2500.0,2601.47
22799,Kanpoko bestelako lanak,2017,34000,15,174000.0,32000.0,0.0,206000.0,193122.94
22799,Kanpoko bestelako lanak,2017,92030,02,15000.0,0.0,0.0,15000.0,14603.7
22799,Kanpoko bestelako lanak,2017,93100,03,15000.0,0.0,0.0,15000.0,10000.0
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2016,13000,12,0.0,0.0,0.0,0.0,0.0
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2016,15000,04,0.0,0.0,0.0,0.0,0.0
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2016,92910,03,0.0,0.0,0.0,0.0,0.0
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2017,13000,12,3000.0,0.0,0.0,3000.0,2293.9
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2017,13500,12,1900.0,0.0,0.0,1900.0,24.8
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2017,15000,04,6100.0,0.0,0.0,6100.0,2144.3
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2017,15340,09,5000.0,0.0,0.0,5000.0,468.1
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2017,17000,05,1000.0,0.0,0.0,1000.0,412.07
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2017,23000,07,2000.0,0.0,0.0,2000.0,1944.33
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2017,32000,06,200.0,0.0,0.0,200.0,0.0
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2017,32700,14,200.0,0.0,0.0,200.0,20.0
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2017,33000,08,1000.0,0.0,0.0,1000.0,355.65
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2017,33210,18,300.0,0.0,0.0,300.0,72.09
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2017,33220,18,300.0,0.0,0.0,300.0,0.0
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2017,33510,10,500.0,0.0,0.0,500.0,42.7
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2017,33520,10,500.0,0.0,0.0,500.0,412.85
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2017,33720,06,200.0,0.0,0.0,200.0,0.0
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2017,92000,16,240.0,0.0,0.0,240.0,177.78
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2017,92010,19,1000.0,0.0,0.0,1000.0,0.0
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2017,92030,02,400.0,0.0,0.0,400.0,68.4
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2017,92050,20,1000.0,0.0,0.0,1000.0,961.94
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2017,92910,03,3000.0,0.0,0.0,3000.0,1228.7
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2017,93100,03,1000.0,0.0,0.0,1000.0,81.75
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2017,93300,17,300.0,0.0,0.0,300.0,78.9
23101,"Goi karguen dietak, garraioa eta lekualdaketa",2017,91200,01,2000.0,0.0,0.0,2000.0,607.37
23901,Bestelako kalte-ordainak,2017,91200,01,80000.0,0.0,0.0,80000.0,74545.4
33201,Interesak,2016,01100,03,0.0,0.0,0.0,0.0,0.0
33201,Interesak,2017,01100,03,240000.0,0.0,25000.0,215000.0,129165.81
36101,Berandutza interesak,2017,01100,03,25000.0,0.0,0.0,25000.0,29510.9
36901,Bestelako finantza gastuak,2017,93100,03,1000.0,0.0,0.0,1000.0,1599.41
40901,Bestelako entitate publikoei,2014,24100,04,0.0,2586.0,0.0,2586.0,1336.0
40901,Bestelako entitate publikoei,2016,13400,12,0.0,300.0,0.0,300.0,0.0
40901,Bestelako entitate publikoei,2017,13400,12,300.0,0.0,0.0,300.0,0.0
42101,Mankomunitate eta kontsortzioei,2016,43300,03,0.0,25843.36,0.0,25843.36,25843.36
42101,Mankomunitate eta kontsortzioei,2017,16220,05,492065.0,0.0,9000.0,483065.0,455918.88
42101,Mankomunitate eta kontsortzioei,2017,33510,10,71881.0,0.0,0.0,71881.0,71880.92
42101,Mankomunitate eta kontsortzioei,2017,41400,05,17250.0,0.0,0.0,17250.0,17246.38
42101,Mankomunitate eta kontsortzioei,2017,43300,02,0.0,90330.0,0.0,90330.0,32357.14
42101,Mankomunitate eta kontsortzioei,2017,43300,03,575000.0,0.0,25000.0,550000.0,479600.35
42102,Mankomunitate eta kontsortzioei,2016,32000,06,0.0,4500.0,0.0,4500.0,4500.0
42102,Mankomunitate eta kontsortzioei,2016,43300,02,0.0,13168.91,0.0,13168.91,13168.91
42102,Mankomunitate eta kontsortzioei,2017,16220,05,30832.73,0.0,0.0,30832.73,33920.43
42102,Mankomunitate eta kontsortzioei,2017,32000,06,22500.0,0.0,0.0,22500.0,11402.58
42102,Mankomunitate eta kontsortzioei,2017,43300,02,500000.0,0.0,10000.0,490000.0,44375.92
42102,Mankomunitate eta kontsortzioei,2017,43300,03,70000.0,0.0,0.0,70000.0,68020.33
42201,Bestelako entitate publikoei,2015,32000,06,0.0,0.0,0.0,0.0,0.0
42201,Bestelako entitate publikoei,2016,32000,06,0.0,10000.0,0.0,10000.0,7860.0
42201,Bestelako entitate publikoei,2016,32703,14,0.0,0.0,0.0,0.0,0.0
42201,Bestelako entitate publikoei,2017,32000,06,42000.0,0.0,0.0,42000.0,22200.0
42201,Bestelako entitate publikoei,2017,32703,14,5000.0,0.0,0.0,5000.0,4869.54
42202,Bestelako entitate publikoei,2016,32000,06,0.0,600.0,0.0,600.0,600.0
42202,Bestelako entitate publikoei,2016,32703,14,0.0,7324.0,0.0,7324.0,7324.0
42202,Bestelako entitate publikoei,2017,32000,06,3000.0,0.0,0.0,3000.0,3200.0
42202,Bestelako entitate publikoei,2017,32703,14,32000.0,0.0,0.0,32000.0,25600.0
42203,Bestelako entitate publikoei,2016,32000,06,0.0,4800.0,0.0,4800.0,4800.0
42204,Bestelako entitate publikoei,2016,32000,06,0.0,600.0,0.0,600.0,600.0
42204,Bestelako entitate publikoei,2017,32000,06,3000.0,1000.0,0.0,4000.0,2400.0
43101,Erakunde autonomoei,2017,23190,11,1155500.0,0.0,58606.16,1096893.84,1096893.84
43101,Erakunde autonomoei,2017,32600,11,1543450.0,0.0,0.0,1543450.0,1543450.0
47101,Bestelako enpreseei,2016,24100,04,0.0,70000.0,0.0,70000.0,44605.85
47101,Bestelako enpreseei,2016,33510,10,0.0,0.0,0.0,0.0,0.0
47101,Bestelako enpreseei,2017,33510,10,23000.0,0.0,11000.0,12000.0,2875.0
47101,Bestelako enpreseei,2017,44110,12,500000.0,0.0,0.0,500000.0,449499.17
47102,Hitzarmena hamaika telebistarekin,2016,33510,10,0.0,1400.0,0.0,1400.0,1400.0
47102,Hitzarmena hamaika telebistarekin,2017,33510,10,7000.0,0.0,0.0,7000.0,5600.0
47103,Hitzarmena hitza,2016,33510,10,0.0,4800.0,0.0,4800.0,4800.0
47103,Hitzarmena hitza,2017,33510,10,24000.0,0.0,0.0,24000.0,19200.0
47104,Aek langabetuak,2016,33520,10,0.0,2300.0,0.0,2300.0,0.0
47104,Aek langabetuak,2017,33520,10,20000.0,0.0,12908.0,7092.0,6377.82
47202,Beste enpreseei,2016,44110,12,0.0,0.0,0.0,0.0,0.0
47202,Beste enpreseei,2017,44110,12,14000.0,0.0,0.0,14000.0,10692.0
48001,Giza larrialdietako laguntzak,2015,33220,08,0.0,3604.0,0.0,3604.0,3604.0
48001,Giza larrialdietako laguntzak,2016,23150,13,0.0,6000.0,0.0,6000.0,4578.57
48001,Giza larrialdietako laguntzak,2016,33510,10,0.0,0.0,0.0,0.0,0.0
48001,Giza larrialdietako laguntzak,2017,15210,04,70000.0,0.0,70000.0,0.0,0.0
48001,Giza larrialdietako laguntzak,2017,15220,04,100000.0,0.0,100000.0,0.0,0.0
48001,Giza larrialdietako laguntzak,2017,23100,07,10000.0,0.0,0.0,10000.0,9727.86
48001,Giza larrialdietako laguntzak,2017,23130,07,146000.0,0.0,0.0,146000.0,89239.96
48001,Giza larrialdietako laguntzak,2017,23150,13,45400.0,0.0,0.0,45400.0,37868.79
48001,Giza larrialdietako laguntzak,2017,33220,18,11110.0,10000.0,0.0,21110.0,0.0
48001,Giza larrialdietako laguntzak,2017,33510,10,3000.0,0.0,3000.0,0.0,0.0
48001,Giza larrialdietako laguntzak,2017,92030,02,5000.0,0.0,0.0,5000.0,3300.0
48002,Gizarte babeserako aparteko proiektuak,2015,23100,07,0.0,0.0,0.0,0.0,0.0
48002,Gizarte babeserako aparteko proiektuak,2015,32700,14,0.0,10192.23,0.0,10192.23,10192.23
48002,Gizarte babeserako aparteko proiektuak,2016,23100,07,0.0,5928.08,0.0,5928.08,5928.08
48002,Gizarte babeserako aparteko proiektuak,2016,32703,14,0.0,21776.0,0.0,21776.0,9074.25
48002,Gizarte babeserako aparteko proiektuak,2017,23100,07,29000.0,0.0,0.0,29000.0,22302.2
48002,Gizarte babeserako aparteko proiektuak,2017,23130,07,920000.0,0.0,0.0,920000.0,945418.99
48002,Gizarte babeserako aparteko proiektuak,2017,32703,14,113000.0,0.0,4000.0,109000.0,91444.29
48003,Dirulaguntzak: familiei,2016,23170,07,0.0,15400.0,0.0,15400.0,15127.5
48003,Dirulaguntzak: familiei,2017,23170,07,77000.0,0.0,0.0,77000.0,61596.0
48007,Dirulaguntzak: euskara zehar lerro duten ikastaroak begiraleentzat,2016,33510,10,0.0,0.0,0.0,0.0,0.0
48007,Dirulaguntzak: euskara zehar lerro duten ikastaroak begiraleentzat,2017,33510,10,2000.0,0.0,0.0,2000.0,0.0
48101,Entitate eta erakundeei diru-laguntzak,2015,17000,05,0.0,0.0,0.0,0.0,0.0
48101,Entitate eta erakundeei diru-laguntzak,2015,33720,06,0.0,0.0,0.0,0.0,0.0
48101,Entitate eta erakundeei diru-laguntzak,2015,33800,08,0.0,0.0,0.0,0.0,0.0
48101,Entitate eta erakundeei diru-laguntzak,2016,17000,05,0.0,10000.0,0.0,10000.0,7824.91
48101,Entitate eta erakundeei diru-laguntzak,2016,33400,08,0.0,0.0,0.0,0.0,0.0
48101,Entitate eta erakundeei diru-laguntzak,2016,33510,10,0.0,0.0,0.0,0.0,0.0
48101,Entitate eta erakundeei diru-laguntzak,2016,33720,06,0.0,6000.01,0.0,6000.01,4991.8
48101,Entitate eta erakundeei diru-laguntzak,2016,33800,08,0.0,38.61,0.0,38.61,38.61
48101,Entitate eta erakundeei diru-laguntzak,2016,34000,15,0.0,1782.5,0.0,1782.5,1782.5
48101,Entitate eta erakundeei diru-laguntzak,2016,92000,16,0.0,620.0,0.0,620.0,620.0
48101,Entitate eta erakundeei diru-laguntzak,2017,17000,05,10000.0,0.0,0.0,10000.0,0.0
48101,Entitate eta erakundeei diru-laguntzak,2017,33400,08,22000.0,0.0,0.0,22000.0,17600.0
48101,Entitate eta erakundeei diru-laguntzak,2017,33510,10,70000.0,25956.0,0.0,95956.0,67346.62
48101,Entitate eta erakundeei diru-laguntzak,2017,33720,06,20000.0,0.0,0.0,20000.0,9000.0
48101,Entitate eta erakundeei diru-laguntzak,2017,33800,08,70000.0,0.0,4400.0,65600.0,62680.16
48101,Entitate eta erakundeei diru-laguntzak,2017,34000,15,25000.0,0.0,0.0,25000.0,13093.08
48101,Entitate eta erakundeei diru-laguntzak,2017,92000,16,3100.0,0.0,0.0,3100.0,2480.0
48102,Dirulaguntzak: asoziazioei,2015,33400,08,0.0,0.0,0.0,0.0,0.0
48102,Dirulaguntzak: asoziazioei,2016,33400,08,0.0,16647.22,0.0,16647.22,14966.62
48102,Dirulaguntzak: asoziazioei,2016,33800,08,0.0,0.0,0.0,0.0,0.0
48102,Dirulaguntzak: asoziazioei,2016,43000,01,0.0,1866.0,0.0,1866.0,1866.0
48102,Dirulaguntzak: asoziazioei,2017,33400,08,102000.0,0.0,0.0,102000.0,57263.3
48102,Dirulaguntzak: asoziazioei,2017,33800,08,22000.0,0.0,0.0,22000.0,20885.76
